,sbj_id,id_learning_sen,target_order,complexity,target,n_of_fix,tot_dur_target,single_fix,gaze_dur_target
14315,82,12lf10,3,lf,pubbanasio,4,1125,,954
14316,82,13sf8,5,sf,dorguvario,4,928,,613
14317,82,11hf10,7,hf,mernidallo,4,1433,,745
14318,82,7sf7,7,sf,clivuniere,2,611,,611
14319,82,14hf9,6,hf,slibadosto,6,1785,,1785
14320,82,15lf1,8,lf,cridolinna,4,839,,839
14321,82,2hf10,5,hf,zudulondo,6,1505,,405
14322,82,1sf3,6,sf,rugobenza,2,358,,358
14323,82,14hf10,7,hf,slibadosto,6,1302,,615
14324,82,17hf2,5,hf,vugipogno,4,1037,,514
14325,82,5hf10,7,hf,vutuvenso,7,1962,337.0,337
14326,82,3lf7,6,lf,mudegespa,4,866,,417
14327,82,7sf9,8,sf,clivuniere,2,601,259.0,259
14328,82,12lf2,4,lf,pubbanasio,3,792,,792
14329,82,13sf1,6,sf,dorguvario,5,1306,,293
14330,82,9lf4,6,lf,"cettobiaba,",3,609,,609
14331,82,16sf5,8,sf,cevecismo,3,781,,480
14332,82,6lf4,7,lf,tobufolmo,9,1779,,636
14333,82,9lf2,7,lf,cettobiaba,3,699,,608
14334,82,12lf1,5,lf,pubbanasio,5,1188,,545
14335,82,5hf1,8,hf,vutuvenso,2,428,296.0,296
14336,82,6lf6,8,lf,tobufolmo,5,1443,340.0,340
14337,82,17hf7,6,hf,"vugipogno,",5,1024,,616
14338,82,2hf3,6,hf,zudulondo,2,460,,460
14339,82,13sf9,7,sf,dorguvario,5,1244,244.0,244
14340,82,17hf3,7,hf,vugipogno,3,638,,359
14341,82,12lf8,6,lf,pubbanasio,4,726,,607
14342,82,13sf4,8,sf,dorguvario,2,390,,390
14343,82,12lf5,7,lf,"pubbanasio,",2,484,214.0,214
14344,82,18lf1,7,lf,pobedepre:,6,1289,,440
14345,82,1sf2,7,sf,rugobenza,2,400,,400
14346,82,17hf10,8,hf,vugipogno,2,666,,666
14347,82,4sf3,6,sf,ceburizia,1,264,264.0,264
14348,82,10sf9,6,sf,cribotista:,4,1165,328.0,328
14349,82,2hf7,7,hf,zudulondo,1,397,397.0,397
14350,82,4sf6,7,sf,ceburizia,2,416,,416
14351,82,14hf8,8,hf,slibadosto,7,1530,,773
14352,82,1sf7,8,sf,rugobenza,2,358,171.0,171
14353,82,2hf4,8,hf,zudulondo,5,1347,195.0,195
14354,82,8hf5,8,hf,vicrazento,6,1768,,1197
14355,82,8hf2,9,hf,vicrazento,2,341,,341
14356,82,18lf9,8,lf,pobedepre,5,955,,552
14357,82,4sf1,8,sf,ceburizia,2,630,,630
14358,82,11hf5,8,hf,mernidallo,2,445,,445
14359,82,3lf8,7,lf,mudegespa,3,790,,790
14360,82,7sf6,9,sf,clivuniere,2,518,,518
14361,82,6lf8,9,lf,tobufolmo,4,888,151.0,151
14362,82,14hf1,9,hf,slibadosto:,2,434,227.0,227
14363,82,3lf1,8,lf,mudegespa,3,919,328.0,328
14364,82,10sf7,7,sf,cribotista,5,1494,,778
14365,82,4sf2,9,sf,ceburizia,1,295,295.0,295
14366,82,10sf5,8,sf,cribotista:,2,422,,422
14367,82,2hf1,9,hf,zudulondo,2,517,189.0,189
14368,82,9lf3,8,lf,cettobiaba,2,554,259.0,259
14369,82,7sf1,10,sf,"clivuniere,",5,875,,533
14370,82,5hf5,9,hf,vutuvenso,5,1032,,633
14371,82,11hf2,9,hf,mernidallo,4,1230,345.0,345
14372,82,18lf3,9,lf,pobedepre,6,1403,178.0,178
14373,82,17hf8,9,hf,vugipogno,3,641,,641
14374,82,6lf2,10,lf,tobufolmo,6,1731,,735
14375,82,2hf6,10,hf,zudulondo,9,2301,,1803
14376,82,3lf9,9,lf,mudegespa,6,1462,,451
14377,82,11hf6,10,hf,mernidallo,6,1654,,457
14378,82,5hf7,10,hf,vutuvenso,2,403,,403
14379,82,16sf8,9,sf,cevecismo:,3,547,,444
14380,82,8hf10,10,hf,"vicrazento,",2,685,380.0,380
14381,82,9lf6,9,lf,"cettobiaba,",2,552,,552
14382,82,17hf9,10,hf,vugipogno,7,2232,218.0,218
14383,82,9lf7,10,lf,cettobiaba,4,1166,,685
14384,82,16sf6,10,sf,cevecismo,4,898,,898
14385,82,15lf10,9,lf,cridolinna,5,1249,,712
14386,82,13sf10,9,sf,dorguvario,12,3427,,2969
14387,82,13sf6,10,sf,dorguvario,2,327,,327
14388,82,14hf7,10,hf,slibadosto,4,1171,,704
14389,82,15lf3,10,lf,cridolinna,1,472,472.0,472
14390,82,10sf2,9,sf,cribotista,6,1382,300.0,300
14391,82,12lf9,8,lf,pubbanasio,4,1032,,718
14392,82,3lf4,10,lf,mudegespa,2,654,445.0,445
14393,82,12lf7,9,lf,pubbanasio,2,596,242.0,242
14394,82,1sf9,9,sf,rugobenza,3,552,,552
14395,82,12lf4,10,lf,"pubbanasio,",2,558,,558
14396,82,4sf8,10,sf,ceburizia,1,575,575.0,575
14397,82,10sf6,10,sf,cribotista:,2,628,,628
14398,82,18lf10,10,lf,pobedepre,6,1198,,215
14399,82,1sf8,10,sf,rugobenza:,5,1195,314.0,314
14400,83,15sf4,1,sf,cridolario,8,2094,,1313
14401,83,7hf5,1,hf,clivunento,10,2903,,1833
14402,83,18sf3,1,sf,pobedismo,7,2090,,1628
14403,83,4hf4,1,hf,ceburenso,8,1649,,751
14404,83,15sf5,2,sf,cridolario,8,1732,282.0,282
14405,83,11lf7,1,lf,mernidasio,10,2388,,1600
14406,83,1hf2,1,hf,rugobondo,3,708,,708
14407,83,3sf6,1,sf,mudegenza,4,894,,894
14408,83,10hf2,1,hf,cribotallo,5,1480,,1480
14409,83,3sf1,2,sf,mudegenza,5,1267,,1267
14410,83,16hf7,1,hf,cevecogno,6,1729,,1165
14411,83,5lf2,1,lf,vutuvolmo,8,1997,,461
14412,83,12sf3,1,sf,pubbanista,6,1383,,1383
14413,83,2lf9,1,lf,zudulespa:,6,1680,,1680
14414,83,14lf10,1,lf,slobadinna,8,2054,,2054
14415,83,3sf4,3,sf,mudegenza,2,501,,501
14416,83,14lf5,2,lf,slobadinna,8,2225,,1135
14417,83,17lf8,1,lf,vugipepre,5,1501,,1501
14418,83,4hf8,2,hf,ceburenso,3,995,,995
14419,83,9sf7,1,sf,cettobiere,7,1648,,1529
14420,83,8lf1,1,lf,"vicraziaba,",7,1671,216.0,216
14421,83,12sf7,2,sf,pubbanista,6,1363,,992
14422,83,7hf3,2,hf,clivunento,5,1275,,1275
14423,83,7hf2,3,hf,"clivunento,",2,445,,445
14424,83,5lf9,2,lf,vutuvolmo,2,676,,676
14425,83,17lf10,2,lf,vugipepre,2,636,,636
14426,83,14lf4,3,lf,slobadinna,3,582,,582
14427,83,7hf7,4,hf,clivunento,2,537,,537
14428,83,11lf8,2,lf,"mernidasio,",3,735,,735
14429,83,8lf10,2,lf,"vicraziaba,",5,1172,185.0,185
14430,83,15sf1,3,sf,cridolario,5,1013,,898
14431,83,9sf2,2,sf,cettobiere,5,1187,,1187
14432,83,10hf6,2,hf,cribotallo:,5,939,,939
14433,83,18sf6,2,sf,pobedismo,5,1420,,1420
14434,83,5lf6,3,lf,vutuvolmo,2,503,,503
14435,83,11lf3,3,lf,mernidasio,3,701,,701
14436,83,2lf3,2,lf,zudulespa,5,986,,986
14437,83,3sf2,4,sf,mudegenza,2,379,,379
14438,83,14lf2,4,lf,slobadinna,2,375,,375
14439,83,16hf2,2,hf,cevecogno,4,1316,,1316
14440,83,2lf5,3,lf,zudulespa,3,584,,584
14441,83,2lf10,4,lf,zudulespa,3,624,,624
14442,83,12sf5,3,sf,"pubbanista,",6,1180,,1180
14443,83,15sf8,4,sf,cridolario,4,982,,982
14444,83,6sf5,1,sf,tobufizia,5,1189,,1189
14445,83,5lf4,4,lf,vutuvolmo,4,838,,838
14446,83,11lf1,4,lf,mernidasio,4,741,,741
14447,83,2lf2,5,lf,zudulespa:,5,1063,,1063
14448,83,5lf8,5,lf,vutuvolmo,2,429,,429
14449,83,15sf3,5,sf,cridolario,2,424,,424
14450,83,18sf8,3,sf,pobedismo,2,421,,421
14451,83,5lf5,6,lf,vutuvolmo,2,553,,553
14452,83,7hf1,5,hf,"clivunento,",1,544,544.0,544
14453,83,17lf6,3,lf,vugipepre,4,1349,,1247
14454,83,7hf10,6,hf,clivunento,4,800,,800
14455,83,18sf1,4,sf,pobedismo:,5,923,,923
14456,83,18sf5,5,sf,pobedismo,2,474,,474
14457,83,1hf3,2,hf,rugobondo,1,249,249.0,249
14458,83,10hf5,3,hf,cribotallo:,6,1121,,1121
14459,83,11lf4,5,lf,"mernidasio,",4,787,,787
14460,83,9sf4,3,sf,"cettobiere,",4,1134,,475
14461,83,6sf8,2,sf,tobufizia,4,758,,758
14462,83,3sf8,5,sf,mudegenza,1,548,548.0,548
14463,83,6sf2,3,sf,tobufizia,3,742,268.0,268
14464,83,10hf9,4,hf,cribotallo:,5,1101,,1101
14465,83,13hf6,1,hf,dorguvosto,4,859,,859
14466,83,7hf8,7,hf,clivunento,5,1095,,538
14467,83,11lf9,6,lf,mernidasio,1,218,218.0,218
14468,83,13hf4,2,hf,dorguvosto,2,528,,528
14469,83,1hf4,3,hf,rugobondo,2,449,,449
14470,83,15sf2,6,sf,cridolario,2,457,,457
14471,83,18sf9,6,sf,pobedismo,2,339,,339
14472,83,14lf3,5,lf,"slobadinna,",3,787,,787
14473,83,16hf4,3,hf,"cevecogno,",3,809,,809
14474,83,15sf6,7,sf,cridolario,3,661,,661
14475,83,6sf10,4,sf,"tobufizia,",2,725,,725
14476,83,12sf4,4,sf,"pubbanista,",2,566,,566
14477,83,16hf6,4,hf,cevecogno,2,407,,407
14478,83,8lf2,3,lf,vicraziaba,3,686,,686
14479,83,2lf4,6,lf,zudulespa,2,509,,509
14480,83,9sf5,4,sf,cettobiere,2,391,,391
14481,83,4hf10,3,hf,ceburenso,2,517,,517
14482,83,17lf1,4,lf,vugipepre,2,459,,459
14483,83,9sf3,5,sf,cettobiere,3,756,,756
14484,83,13hf1,3,hf,dorguvosto,3,834,,834
14485,83,10hf8,5,hf,cribotallo,2,686,,686
14486,83,16hf1,5,hf,"cevecogno,",2,448,,448
14487,83,2lf7,7,lf,zudulespa,2,487,,487
14488,83,10hf4,6,hf,cribotallo,2,530,,530
14489,83,10hf3,7,hf,"cribotallo,",2,386,,386
14490,83,6sf4,5,sf,tobufizia,2,386,,386
14491,83,5lf7,7,lf,vutuvolmo,3,631,,631
14492,83,8lf4,4,lf,vicraziaba,2,404,,404
14493,83,7hf6,8,hf,clivunento,6,1196,,1196
14494,83,1hf7,4,hf,rugobondo,1,402,402.0,402
14495,83,2lf1,8,lf,zudulespa,3,708,,708
14496,83,16hf5,6,hf,cevecogno,2,364,,364
14497,83,6sf6,6,sf,tobufizia,1,256,256.0,256
14498,83,18sf10,7,sf,pobedismo,2,463,,463
14499,83,14lf1,6,lf,slobadinna:,3,688,,688
14500,83,3sf10,6,sf,mudegenza;,2,403,,403
14501,83,13hf2,4,hf,dorguvosto,2,530,,530
14502,83,18sf7,8,sf,pobedismo,3,762,,570
14503,83,17lf4,5,lf,vugipepre,3,756,,756
14504,83,4hf9,4,hf,ceburenso,2,448,,448
14505,83,8lf9,5,lf,vicraziaba,4,732,,732
14506,83,16hf8,7,hf,cevecogno:,3,768,,768
14507,83,11lf2,7,lf,mernidasio,4,795,,795
14508,83,2lf6,9,lf,zudulespa,2,408,,408
14509,83,10hf1,8,hf,"cribotallo,",2,398,,398
14510,83,4hf6,5,hf,ceburenso,2,446,,446
14511,83,10hf7,9,hf,cribotallo,2,388,,388
14512,83,7hf4,9,hf,clivunento,3,520,104.0,104
14513,83,12sf6,5,sf,pubbanista,2,266,,266
14514,83,8lf5,6,lf,vicraziaba,2,387,,387
14515,83,3sf3,7,sf,"mudegenza,",2,376,,376
14516,83,5lf10,8,lf,vutuvolmo,2,519,,519
14517,83,17lf3,6,lf,vugipepre,3,475,,475
14518,83,12sf9,6,sf,pubbanista,3,683,300.0,300
14519,83,10hf10,10,hf,cribotallo,2,348,,348
14520,83,1hf8,5,hf,rugobondo:,2,373,,373
14521,83,4hf5,6,hf,"ceburenso,",2,380,,380
14522,83,14lf8,7,lf,slobadinna,2,298,,298
14523,83,11lf5,8,lf,mernidasio,2,462,,462
14524,83,4hf3,7,hf,ceburenso,2,384,,384
14525,83,3sf9,8,sf,mudegenza,2,341,,341
14526,83,3sf5,9,sf,mudegenza,2,416,,416
14527,83,2lf8,10,lf,zudulespa:,3,574,,574
14528,83,4hf1,8,hf,ceburenso,2,411,,411
14529,83,3sf7,10,sf,mudegenza,2,401,,401
14530,83,16hf10,8,hf,cevecogno,2,655,,655
14531,83,6sf7,7,sf,tobufizia,1,244,244.0,244
14532,83,1hf10,6,hf,rugobondo,3,454,,454
14533,83,13hf5,5,hf,"dorguvosto,",3,685,,685
14534,83,14lf7,8,lf,slobadinna,1,272,272.0,272
14535,83,6sf9,8,sf,"tobufizia,",2,400,,400
14536,83,14lf9,1,lf,slibadinna,2,425,,425
14537,83,7hf9,10,hf,clivunento,2,379,,379
14538,83,16hf3,9,hf,cevecogno:,2,469,,469
14539,83,17lf7,7,lf,"vugipepre,",3,568,,568
14540,83,17lf5,8,lf,vugipepre,2,372,,372
14541,83,8lf3,7,lf,vicraziaba,2,390,,390
14542,83,6sf1,9,sf,tobufizia,1,513,513.0,513
14543,83,6sf3,10,sf,tobufizia,1,233,233.0,233
14544,83,12sf1,7,sf,pubbanista,1,201,201.0,201
14545,83,1hf1,7,hf,"rugobondo,",2,479,,479
14546,83,14lf6,9,lf,slobadinna,3,689,,689
14547,83,15sf10,8,sf,cridolario,2,498,,498
14548,83,13hf10,6,hf,dorguvosto,1,425,425.0,425
14549,83,13hf7,7,hf,dorguvosto:,3,754,,754
14550,83,1hf6,8,hf,rugobondo,2,398,,398
14551,83,13hf8,8,hf,dorguvosto,3,558,,459
14552,83,5lf1,9,lf,vutuvolmo,1,240,240.0,240
14553,83,9sf6,6,sf,"cettobiere,",3,674,,514
14554,83,5lf3,10,lf,vutuvolmo,3,535,,535
14555,83,9sf8,7,sf,cettobiere:,2,381,,381
14556,83,4hf7,9,hf,"ceburenso,",3,542,,410
14557,83,9sf10,8,sf,"cettobiere,",1,308,308.0,308
14558,83,8lf6,8,lf,"vicraziaba,",2,416,,416
14559,83,11lf10,9,lf,mernidasio,2,482,,482
14560,83,17lf2,9,lf,vugipepre,2,436,,436
14561,83,4hf2,10,hf,ceburenso,2,549,,549
14562,83,12sf8,8,sf,pubbanista,1,246,246.0,246
14563,83,13hf9,9,hf,dorguvosto,2,669,280.0,280
14564,83,13hf3,10,hf,dorguvosto,2,450,,450
14565,83,1hf5,9,hf,rugobondo,1,309,309.0,309
14566,83,9sf9,9,sf,"cettobiere,",2,471,,471
14567,83,11lf6,10,lf,mernidasio,2,372,,372
14568,83,15sf7,9,sf,"cridolario,",2,445,,445
14569,83,18sf2,9,sf,pobedismo,2,470,,470
14570,83,15sf9,10,sf,cridolario:,2,402,,402
14571,83,8lf7,9,lf,"vicraziaba,",3,626,,626
14572,83,16hf9,10,hf,cevecogno,1,221,221.0,221
14573,83,8lf8,10,lf,vicraziaba,2,506,,506
14574,83,12sf2,9,sf,pubbanista,2,413,,413
14575,83,1hf9,10,hf,rugobondo,2,447,,447
14576,83,18sf4,10,sf,pobedismo,1,299,299.0,299
14577,83,9sf1,10,sf,"cettobiere,",3,499,,499
14578,83,17lf9,10,lf,vugipepre,2,393,,393
14579,83,12sf10,10,sf,pubbanista,1,227,227.0,227
14580,84,16lf6,1,lf,cevecepre,6,1837,261.0,261
14581,84,13lf9,1,lf,dorguvinna,5,1370,,1370
14582,84,9hf5,1,hf,cettobento,4,826,,826
14583,84,11sf8,1,sf,"mernidista,",4,1380,,1380
14584,84,4lf10,1,lf,ceburolmo,5,1640,,1336
14585,84,2sf10,1,sf,zudulenza,3,827,,827
14586,84,10lf9,1,lf,cribotasio:,5,1527,,1527
14587,84,3hf5,1,hf,mudegondo,5,1694,,729
14588,84,14sf4,1,sf,slibadario,5,1793,,1793
14589,84,11sf1,2,sf,mernidista,5,1426,192.0,192
14590,84,16lf7,2,lf,cevecepre,5,1297,222.0,222
14591,84,5sf10,1,sf,vutuvizia,4,1495,,1495
14592,84,17sf2,1,sf,vugipismo,5,1784,,1160
14593,84,14sf3,2,sf,"slibadario,",3,1188,,1188
14594,84,16lf10,3,lf,cevecepre,3,726,293.0,293
14595,84,13lf6,2,lf,dorguvinna,4,1469,,1469
14596,84,18hf4,1,hf,pobedogno,4,1331,,1331
14597,84,9hf10,2,hf,"cettobento,",4,1127,,1127
14598,84,4lf8,2,lf,ceburolmo,5,1748,,1748
14599,84,9hf8,3,hf,cettobento:,2,586,324.0,324
14600,84,18hf2,2,hf,pobedogno,3,929,206.0,206
14601,84,12hf2,1,hf,pubbanallo,4,1218,198.0,198
14602,84,5sf5,2,sf,vutuvizia,3,815,200.0,200
14603,84,14sf10,3,sf,slibadario,5,1482,,1482
14604,84,18hf8,3,hf,pobedogno,2,525,,525
14605,84,7lf1,1,lf,"clivuniaba,",5,1680,,1680
14606,84,13lf1,3,lf,dorguvinna,3,766,,766
14607,84,1lf1,1,lf,"rugobespa,",3,1151,,1151
14608,84,17sf9,2,sf,vugipismo,3,924,192.0,192
14609,84,9hf6,4,hf,"cettobento,",3,788,,666
14610,84,4lf4,3,lf,ceburolmo,4,1287,,1287
14611,84,7lf7,2,lf,clivuniaba,6,1931,,1563
14612,84,5sf4,3,sf,vutuvizia,4,1189,253.0,253
14613,84,14sf5,4,sf,slibadario,4,1080,,929
14614,84,18hf9,4,hf,pobedogno,3,804,,616
14615,84,1lf4,2,lf,rugobespa,5,1357,215.0,215
14616,84,13lf2,4,lf,dorguvinna,4,992,,992
14617,84,3hf7,2,hf,mudegondo,3,1459,,1088
14618,84,3hf2,3,hf,mudegondo,2,758,,758
14619,84,17sf7,3,sf,"vugipismo,",3,1080,556.0,556
14620,84,15hf9,1,hf,cridolosto:,7,2224,,1346
14621,84,3hf9,4,hf,mudegondo,4,1384,,1384
14622,84,16lf2,4,lf,cevecepre,4,1272,,1058
14623,84,11sf2,3,sf,mernidista,7,2609,,1977
14624,84,12hf10,2,hf,pubbanallo,4,761,162.0,162
14625,84,16lf1,5,lf,"cevecepre,",2,396,240.0,240
14626,84,16lf9,6,lf,cevecepre,2,627,,627
14627,84,10lf3,2,lf,"cribotasio,",3,1050,,1050
14628,84,15hf6,2,hf,cridolosto,3,725,,725
14629,84,6hf1,1,hf,tobufenso,7,2385,767.0,767
14630,84,2sf2,2,sf,zudulenza:,2,408,184.0,184
14631,84,9hf9,5,hf,"cettobento,",3,1143,,1143
14632,84,9hf3,6,hf,cettobento,2,493,,493
14633,84,10lf7,3,lf,cribotasio,2,747,,747
14634,84,7lf9,3,lf,clivuniaba,4,1609,,973
14635,84,16lf4,7,lf,"cevecepre,",2,746,,746
14636,84,15hf10,3,hf,cridolosto,3,730,,730
14637,84,2sf6,3,sf,zudulenza,2,659,463.0,463
14638,84,10lf4,4,lf,cribotasio,5,1218,,859
14639,84,6hf5,2,hf,tobufenso,5,1902,,1902
14640,84,6hf10,3,hf,"tobufenso,",5,1577,,682
14641,84,13lf8,5,lf,dorguvinna,6,2011,,1391
14642,84,1lf9,3,lf,rugobespa,3,871,,871
14643,84,1lf6,4,lf,rugobespa,3,675,,497
14644,84,18hf1,5,hf,pobedogno:,6,2363,,1507
14645,84,15hf7,4,hf,"cridolosto,",4,1538,,1327
14646,84,8sf9,1,sf,vicraziere,9,2660,,509
14647,84,14sf2,5,sf,slibadario,10,3309,,1259
14648,84,2sf9,4,sf,zudulenza:,3,938,,938
14649,84,2sf7,5,sf,zudulenza,2,479,,479
14650,84,14sf9,6,sf,slibadario,6,1750,,1426
14651,84,15hf4,5,hf,cridolosto,4,1498,,984
14652,84,12hf5,3,hf,"pubbanallo,",3,1042,,1042
14653,84,11sf4,4,sf,"mernidista,",4,2062,,1536
14654,84,12hf1,4,hf,pubbanallo,2,591,,591
14655,84,17sf4,4,sf,vugipismo,5,1503,,516
14656,84,9hf7,7,hf,cettobento,3,750,,750
14657,84,17sf6,5,sf,vugipismo,4,1244,,796
14658,84,8sf3,2,sf,vicraziere,6,1723,,1042
14659,84,13lf7,6,lf,dorguvinna:,5,1288,,790
14660,84,6hf7,4,hf,tobufenso,3,839,,839
14661,84,5sf8,4,sf,vutuvizia,5,1805,,1141
14662,84,6hf9,5,hf,"tobufenso,",2,508,236.0,236
14663,84,10lf5,5,lf,cribotasio:,5,1293,,1293
14664,84,10lf1,6,lf,"cribotasio,",1,387,387.0,387
14665,84,15hf2,6,hf,cridolosto,5,1535,,913
14666,84,1lf8,5,lf,rugobespa:,3,718,,718
14667,84,17sf8,6,sf,vugipismo,1,377,377.0,377
14668,84,16lf8,8,lf,cevecepre:,3,921,,921
14669,84,3hf10,5,hf,mudegondo;,6,1817,,1546
14670,84,4lf7,4,lf,"ceburolmo,",8,2824,,1254
14671,84,3hf6,6,hf,mudegondo,2,702,,702
14672,84,9hf4,8,hf,"cettobento,",3,1096,,1096
14673,84,17sf3,7,sf,vugipismo,7,2586,437.0,437
14674,84,8sf8,3,sf,vicraziere,3,733,,733
14675,84,2sf4,6,sf,zudulenza,5,2321,,1919
14676,84,1lf3,6,lf,rugobespa,4,1244,262.0,262
14677,84,8sf4,4,sf,vicraziere,2,556,212.0,212
14678,84,7lf6,4,lf,clivuniaba,7,3014,,1226
14679,84,5sf6,5,sf,vutuvizia,1,379,379.0,379
14680,84,4lf5,5,lf,"ceburolmo,",8,3145,352.0,352
14681,84,7lf8,5,lf,clivuniaba,5,2096,,1717
14682,84,4lf3,6,lf,ceburolmo,2,598,,598
14683,84,11sf9,5,sf,mernidista,3,1373,,1373
14684,84,1lf2,7,lf,rugobespa,3,801,,801
14685,84,13lf4,7,lf,dorguvinna,2,754,,754
14686,84,1lf10,8,lf,rugobespa,2,567,,567
14687,84,9hf1,9,hf,"cettobento,",2,900,,900
14688,84,4lf9,7,lf,ceburolmo,1,699,699.0,699
14689,84,6hf3,6,hf,tobufenso,6,1935,,985
14690,84,18hf7,6,hf,pobedogno,5,1686,,1227
14691,84,10lf8,7,lf,cribotasio,2,671,,671
14692,84,12hf6,5,hf,pubbanallo,3,989,,989
14693,84,2sf5,7,sf,zudulenza,2,400,,400
14694,84,12hf8,6,hf,pubbanallo,2,477,,477
14695,84,4lf6,8,lf,ceburolmo,1,680,680.0,680
14696,84,12hf3,7,hf,pubbanallo,1,308,308.0,308
14697,84,12hf4,8,hf,"pubbanallo,",1,320,320.0,320
14698,84,11sf5,6,sf,mernidista,4,1065,,1065
14699,84,11sf7,7,sf,mernidista,1,340,340.0,340
14700,84,17sf10,8,sf,vugipismo,4,2271,,1790
14701,84,6hf4,7,hf,tobufenso,3,720,,720
14702,84,14sf6,7,sf,slibadario,4,1859,,1095
14703,84,12hf7,9,hf,pubbanallo,2,541,,541
14704,84,6hf8,8,hf,tobufenso,1,307,307.0,307
14705,84,18hf3,7,hf,pobedogno,5,1500,164.0,164
14706,84,15hf5,7,hf,cridolosto,4,1184,,722
14707,84,3hf1,7,hf,mudegondo,3,1405,,1405
14708,84,7lf2,6,lf,"clivuniaba,",3,1069,,1069
14709,84,8sf10,5,sf,"vicraziere,",3,899,,899
14710,84,11sf10,8,sf,mernidista,3,739,,739
14711,84,13lf10,8,lf,dorguvinna,2,459,,459
14712,84,2sf1,8,sf,zudulenza,3,810,257.0,257
14713,84,10lf2,8,lf,cribotasio,3,754,,754
14714,84,5sf1,6,sf,vutuvizia,3,664,,664
14715,84,3hf8,8,hf,mudegondo,3,1232,446.0,446
14716,84,9hf2,10,hf,cettobento,2,472,,472
14717,84,12hf9,10,hf,pubbanallo,2,584,,584
14718,84,16lf3,9,lf,cevecepre:,3,838,187.0,187
14719,84,6hf2,9,hf,tobufenso,2,449,182.0,182
14720,84,8sf2,6,sf,vicraziere,2,1446,,1446
14721,84,15hf8,8,hf,cridolosto,5,1272,,740
14722,84,14sf1,8,sf,slibadario:,4,1724,,1724
14723,84,8sf5,7,sf,vicraziere,2,644,,644
14724,84,18hf5,8,hf,pobedogno,3,1349,,1349
14725,84,6hf6,10,hf,tobufenso,1,266,266.0,266
14726,84,13lf5,9,lf,"dorguvinna,",2,517,,517
14727,84,16lf5,10,lf,cevecepre,2,553,,553
14728,84,14sf7,9,sf,slibadario,2,468,,468
14729,84,3hf4,9,hf,mudegondo,3,876,,876
14730,84,17sf1,9,sf,vugipismo,3,685,,685
14731,84,14sf8,10,sf,slibadario,3,1135,,1135
14732,84,1lf5,9,lf,rugobespa,3,499,204.0,204
14733,84,5sf3,7,sf,vutuvizia,2,505,192.0,192
14734,84,8sf7,8,sf,"vicraziere,",2,600,,600
14735,84,4lf2,9,lf,ceburolmo,4,1086,,1086
14736,84,8sf1,9,sf,"vicraziere,",1,267,267.0,267
14737,84,7lf10,7,lf,clivuniaba,4,1309,,1309
14738,84,7lf4,8,lf,clivuniaba,2,421,,421
14739,84,2sf8,9,sf,zudulenza:,2,583,,583
14740,84,10lf10,9,lf,cribotasio,1,394,394.0,394
14741,84,7lf5,9,lf,clivuniaba,2,490,,490
14742,84,17sf5,10,sf,vugipismo,3,1411,,1194
14743,84,1lf7,10,lf,rugobespa,1,343,343.0,343
14744,84,3hf3,10,hf,"mudegondo,",3,830,,830
14745,84,5sf2,8,sf,vutuvizia,2,1325,,1325
14746,84,5sf9,9,sf,vutuvizia,1,151,151.0,151
14747,84,8sf6,10,sf,"vicraziere,",1,372,372.0,372
14748,84,4lf1,10,lf,ceburolmo,2,1378,,1378
14749,84,18hf6,9,hf,pobedogno,3,657,,657
14750,84,15hf1,9,hf,cridolosto,2,592,,592
14751,84,11sf6,9,sf,mernidista,2,433,,433
14752,84,15hf3,10,hf,cridolosto,2,379,,379
14753,84,7lf3,10,lf,clivuniaba,2,582,,582
14754,84,18hf10,10,hf,pobedogno,4,1791,,1791
14755,84,13lf3,10,lf,dorguvinna,3,899,,899
14756,84,2sf3,10,sf,zudulenza,4,1125,158.0,158
14757,84,10lf6,10,lf,cribotasio:,2,764,,764
14758,84,5sf7,10,sf,vutuvizia,2,577,,577
14759,84,11sf3,10,sf,mernidista,2,619,,619
14760,85,7sf8,1,sf,clivuniere,5,1355,,1355
14761,85,3lf10,1,lf,mudegespa;,5,1489,,1489
14762,85,15lf3,1,lf,cridolinna,4,1197,,1197
14763,85,4sf9,1,sf,ceburizia,4,1101,,1101
14764,85,8hf7,1,hf,"vicrazento,",6,2142,,2142
14765,85,15lf4,2,lf,cridolinna,3,788,,788
14766,85,10sf6,1,sf,cribotista:,3,1155,,1155
14767,85,11hf10,1,hf,mernidallo,5,1534,,948
14768,85,8hf5,2,hf,vicrazento,5,1362,,1007
14769,85,11hf2,2,hf,mernidallo,7,2302,,1209
14770,85,10sf5,2,sf,cribotista:,7,1773,,620
14771,85,17hf8,1,hf,vugipogno,3,949,202.0,202
14772,85,6lf8,1,lf,tobufolmo,6,1872,298.0,298
14773,85,18lf2,1,lf,pobedepre,5,2449,252.0,252
14774,85,16sf6,1,sf,cevecismo,5,1240,,776
14775,85,12lf10,1,lf,pubbanasio,4,1441,,832
14776,85,9lf9,1,lf,"cettobiaba,",4,1501,,1501
14777,85,3lf1,2,lf,mudegespa,3,1039,,535
14778,85,10sf9,3,sf,cribotista:,5,1792,,936
14779,85,13sf3,1,sf,dorguvario,7,1832,,1021
14780,85,7sf6,2,sf,clivuniere,6,1926,,1272
14781,85,7sf5,3,sf,clivuniere,2,877,,877
14782,85,2hf3,1,hf,zudulondo,11,2746,,1148
14783,85,16sf4,2,sf,"cevecismo,",5,1427,,1427
